freq	intensity
0	2569.465345201038
1	1529.677608343271
2	1349.1527727608368
3	1072.9094893356848
4	856.2913624276323
5	644.4714104673009
6	542.0507751490144
7	518.0788730476451
8	421.9930394453851
9	403.5529358918992
10	363.262805535372
11	333.0613478762163
12	292.4344059234612
13	262.6055421600925
14	241.24154753462236
15	215.60488476843923
16	201.66661711801643
17	178.21513441445157
18	173.7232859768527
19	151.9462821101906
20	151.23759274739237
21	137.40491642398874
22	130.44494941360963
23	126.30372931804456
24	118.24481801221025
25	113.02415611996618
26	105.47945803937529
27	104.49525638492722
28	98.53910322223406
29	96.70297960003519
30	91.62418063077935
31	90.67939940201016
32	90.69472023229096
33	86.80082031009572
34	88.24704633649105
35	84.67977999050296
36	87.02219089542935
37	85.39701525608896
38	86.32923834219298
39	84.14551865333738
40	84.56529896849537
41	83.87027014438011
42	82.97252569087404
43	83.14712476800014
44	81.64530475501864
45	82.47205520581383
46	82.00170176547843
47	82.70116683775589
48	81.40707118888365
49	81.01984134498647
50	80.33640710641032
51	79.86455777839042
52	80.8585336405214
53	79.89290277667145
54	80.98429413991843
55	80.07015611461571
56	80.24043395466377
57	80.21571901958566
58	79.69722888333183
59	79.65440582698766
60	79.17810219545454
61	79.38449398821082
62	78.8209358169418
63	78.89323344314873
64	79.020081452595
65	78.24923979209353
66	78.40485489446817
67	77.77744826272038
68	77.86892143630661
69	76.6662272693303
70	77.29037457598437
71	76.49139193020514
72	76.4675127297392
73	76.19548732418912
74	76.00548050567619
75	75.82908794568786
76	75.39004852379264
77	74.81106794799665
78	73.51703439384417
79	73.8898963580418
80	73.5283941063562
81	73.4917127414225
82	72.7447492232234
83	72.40421233477963
84	72.91149396136315
85	71.69398499019911
86	71.17552655192284
87	70.3391286397606
88	69.93634062935273
89	69.32954498874656
90	68.91624366335368
91	68.33445836272736
92	67.55836714272444
93	67.9503529491174
94	66.93476460792401
95	66.80257224333532
96	66.26626733767813
97	65.68788788932294
98	65.49173144841271
99	64.96418532886268
100	64.1885399999978
101	64.27127624519737
102	63.53168310235501
103	63.22313222237382
104	62.62189571105638
105	61.64717679833222
106	61.983429952955504
107	61.19294815220428
108	59.7280706287051
109	57.764417471165466
110	56.274102366421914
111	55.46804156447709
112	55.34255840387178
113	54.84399938727012
114	54.17591297453944
115	53.349319963661905
116	52.235610882289194
117	51.23516682492951
118	50.65507121809688
119	49.80859857150464
120	48.563059830697014
121	47.41582271318936
122	46.41471324679734
123	45.401507377774884
124	44.79496216647396
125	43.81556151505867
126	42.91728958061969
127	42.01673252368435
128	41.088607962277344
129	39.9196825506003
130	39.225274997642856
131	38.715035126985384
132	37.606341521035795
133	36.78284004189716
134	36.028465340336226
135	35.1859743166766
136	34.67133692379927
137	34.107707254180134
138	34.07688472575595
139	32.94244869306795
140	32.74839951472597
141	32.71016166652471
142	31.87944155012319
143	31.200037869249737
144	30.745647860900405
145	30.352551568356244
146	29.783769290178363
147	29.311458350571453
148	28.602310493773672
149	28.465184949357365
150	26.100608639280555
151	24.32588151187769
152	20.88709024382698
153	15.161923780266754
154	9.431080791832237
155	8.05281281923946
156	13.538287682966752
